style_color,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
105622-4000,FP,21F1,,,0,0,800,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105622-9602,FP,21F1,,,1,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105717-1501,FP,21H1,,,1,0,0,YES,,129,109.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105722-1001,FP,21H3,,,4,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105722-2504,FP,21H3,,,1,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-1001,FP,21H2,4/16/2024,44518,791,942,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-1105,FP,22H1,8/10/2023,44889,1047,1050,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-1210,FP,22F1,,,1004,1005,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-1600,FP,22H1,11/7/2023,,496,510,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-1700,FP,22S1,,,540,540,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-1702,FP,22H1,,,681,681,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-1866,FP,22F1,,,690,690,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-2504,FP,21H2,,,633,632,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-2701,FP,23H1,9/22/2023,45198,162,399,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-3052,FP,22H1,,,359,359,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-4189,FP,22S1,,,327,327,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-4262,FP,24M1,3/27/2024,45367,233,235,0,YES,LIVE,139,139,40% OFF,REG,,,NEW ARRIVAL,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-4400,FP,23H1,9/22/2023,,307,307,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-4816,FP,23S1,8/9/2023,,148,148,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105755-6000,FP,21H2,,,1040,1040,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105759-1001,FP,22S2,,,0,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105759-2416,FP,22S2,3/4/2024,44637,1,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105776-1001,FP,22S1,,,-1,0,0,YES,,79,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105797-1700,FP,22M3,6/9/2022,44727,107,107,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105797-4609,FP,22M3,6/9/2022,44728,74,73,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105798-4684,FP,22S3,,,0,0,0,YES,,89,64.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105813-1001,FP,22S3,,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105813-5208,FP,22S3,,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105815-1001,FP,22S3,,,0,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105817-4609,FP,22M3,,,1,0,0,YES,,99,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105827-1096,FP,21F1,,,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105827-1239,FP,21F3,,,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105965-1001,OP,21H2,,,1,0,0,YES,,99,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105965-1501,OP,22F1,,,1,0,0,YES,,99,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105965-4189,OP,21H2,,,1,0,0,YES,,99,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105967-3443,OP,21H1,,,1,0,0,YES,,119,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105969-1001,OP,21H1,,,0,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105969-6000,OP,21H1,,,0,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105998-1001,FP,21H1,,,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
105998-2504,FP,21H1,,,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106001-1001,OP,21H1,,,0,0,0,YES,,119,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106006-1001,OP,21H2,,,2,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106006-4189,OP,21H2,,,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106061-3512,FP,22M2,,,0,0,0,YES,,99,64.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106061-4258,FP,22M2,,,0,0,0,YES,,99,64.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106076-1001,FP,22M1,,,0,0,0,YES,,119,89.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106076-1501,FP,22M1,,,0,0,0,YES,,119,89.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106080-1001,FP,22M1,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106080-3507,FP,22M1,4/20/2022,44699,37,35,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106086-1501,FP,21H2,,,1,0,0,YES,,119,69.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106126-1001,FP,21H2,,,0,0,0,YES,,139,119.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106135-1001,FP,22S2,,,0,1,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106140-1001,OP,22S1,,,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106140-4100,OP,22S2,,,0,1,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106140-6000,OP,22S2,,,1,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106146-1701,OP,22S1,,,0,0,0,YES,,119,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106151-7100,OP,22S1,,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106184-1001,OP,22S2,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106184-1501,OP,22S2,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106186-1001,OP,22S2,,,0,0,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106233-1501,FP,22M2,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106233-1700,FP,22M2,5/6/2022,44722,1,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106233-4903,FP,22M2,,,1,1,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106236-1831,OP,22M1,,,0,0,0,YES,,99,69.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106238-2537,FP,22M2,,,0,0,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106301-1700,FP,22F1,,,0,0,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106303-1001,FP,22F1,12/5/2022,,45,45,0,YES,LIVE,109,79.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106303-1702,FP,21F1,,,0,0,0,YES,,109,79.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106303-3005,FP,22F1,,,0,0,0,YES,,109,79.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106306-3124,FP,22F1,8/5/2022,44797,137,137,0,YES,LIVE,149,89.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106319-1001,FP,22F2,7/29/2022,44791,1,0,0,YES,,109,79.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106319-1501,FP,22F2,,,0,0,0,YES,,109,79.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106319-6189,FP,22F2,,,0,0,0,YES,,109,79.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106322-1001,FP,22F2,,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106322-1501,FP,22F2,,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106340-1001,FP,22F3,,,0,0,0,YES,,129,89.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106342-1001,FP,22F3,,,0,0,0,YES,,109,79.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106342-4400,FP,22F3,,,81,81,0,YES,LIVE,109,79.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106367-4684,FP,22S2,3/4/2024,45028,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106367-6880,FP,22S2,,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106367-8007,FP,22S2,,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106372-1001,FP,22S3,,,0,0,0,YES,,89,64.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106372-1700,FP,22S3,,,0,0,0,YES,,89,64.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106373-4602,FP,22S2,,,-1,0,0,YES,,99,64.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106449-4000,OP,22M3,,,0,0,0,YES,,119,84.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106449-6000,OP,22M3,,,0,0,0,YES,,119,84.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106451-1001,OP,22M1,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106451-1501,OP,22M1,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106451-3301,OP,22M1,,,-1,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106451-6000,OP,22M1,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106453-1700,OP,22M1,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106453-3301,OP,22M1,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106453-5301,OP,22M1,,,-1,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106453-7100,OP,22M1,3/29/2022,44655,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106539-3410,FP,22H1,3/6/2024,44862,68,68,0,YES,LIVE,119,79.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106539-7474,FP,23F2,8/18/2023,45166,147,148,0,YES,LIVE,119,79.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106541-1001,FP,22H1,3/4/2024,44839,31,33,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106541-1702,FP,22H1,9/27/2022,44839,24,23,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106541-6003,FP,22H1,11/12/2022,44847,22,22,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106543-1001,FP,22H1,,,0,0,0,YES,,109,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106543-1702,FP,22H1,9/27/2022,44849,147,146,0,YES,LIVE,109,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106543-2701,FP,22H1,,,0,0,0,YES,,109,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106544-1700,FP,22H1,,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106557-1001,FP,22H2,,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106557-2504,FP,22H2,10/27/2022,44889,19,19,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106562-2504,FP,22H2,,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106562-2701,FP,22H2,11/8/2022,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106562-4189,FP,22H2,11/8/2022,44890,2,2,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106579-1232,FP,22H3,,,0,0,0,YES,,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106579-1847,FP,22H3,11/30/2022,44903,0,1,0,YES,LIVE,89,49.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106592-1001,FP,22H3,,,0,0,0,YES,,109,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106592-7451,FP,22H3,12/1/2022,44903,186,186,0,YES,LIVE,109,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106643-1537,OP,22F1,,,0,0,0,YES,,109,79.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106766-4486,FP,22S3,,,0,0,0,YES,,139,139,40% OFF,REG,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106774-1001,OP,FA,,,0,0,0,YES,,109,89.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106774-4100,OP,FA,3/4/2024,44895,1,0,0,YES,,109,89.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106807-1001,OP,22H1,3/6/2024,45364,69,71,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106807-1211,OP,22H1,,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106814-1001,OP,22H1,,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106814-6000,OP,22H1,,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106818-6000,OP,22H1,,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106820-1001,OP,22H1,,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106820-4439,OP,22H1,10/29/2022,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106856-1001,FP,23S1,3/4/2024,44955,1,0,0,YES,,99,69.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106856-8303,FP,23S1,2/7/2023,44966,172,170,0,YES,LIVE,99,69.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106882-1001,FP,23S2,,,0,0,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106882-1501,FP,23S2,,,0,0,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106882-2701,FP,23S2,,,0,0,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106883-1001,FP,23S2,2/6/2023,44980,2,3,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106887-1001,FP,23S2,,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106887-1501,FP,23S2,,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
106968-1001,FP,23S3,3/9/2023,44995,0,0,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 5.16.24.xlsx,Pricing,45728.33539,45728.36547
